,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene35,12.0037658361484,-2.4659788147477,0.841481072043142,-2.93052202441135,0.00338393004972195,0.00972001272442388
gene36,431.615863930422,2.71205958493945,0.381846302327364,7.10249010769351,1.22528803663285e-12,2.280920806655e-11
gene37,19.1521663609855,0.977949714371767,0.602300172280579,1.62369157337082,0.104441650361073,0.180052569099767
gene38,6.77978117808494,-2.64296097802046,1.0202170135571,-2.59058704461854,0.00958123875635456,0.0243748728413961
gene39,232.074923287987,2.85163707547259,0.321274390647079,8.87601738105894,6.92970196643054e-19,2.63056921706069e-17
gene40,0.598656414783702,-2.7748618088335,2.95887811603006,-0.937808757244974,0.348342699874042,NA
gene41,11.06029397114,-0.818311963561196,0.739826705653897,-1.10608600271861,0.268689296555141,0.378589867635192
gene42,52.7741054387669,4.26021448787129,0.708151234517105,6.01596704237389,1.78815952876639e-09,2.06064098076889e-08
gene43,36.4715976369407,-2.25219151653183,0.494028122317114,-4.55883261456555,5.14387474389352e-06,2.972698956471e-05
gene44,31.9665285747251,-2.38458869096034,0.530326936775761,-4.49645025662466,6.90973353855362e-06,3.86625552908665e-05
gene45,3.52818902388026,-2.34790612188549,1.29783011377801,-1.80910128140785,0.0704352700558638,0.13086629829957
gene46,41.978655320436,-2.32139203705564,0.481842999659413,-4.81773531772071,1.451968023171e-06,9.65982849779741e-06
gene47,14.6193504938729,-4.5780877475831,0.873340991393257,-5.24203924091505,1.58811584154312e-07,1.28108011217812e-06
gene48,44.3851220561578,-1.72077160296021,0.492615588154394,-3.4931326664005,0.000477389275413375,0.00170836531829999
gene49,88.6359122610088,-0.941654076045631,0.380802447598651,-2.47281518798979,0.013405344658876,0.0323600339895062
gene50,9.9283910240223,-0.520456560935738,0.813586756873323,-0.639706283981186,0.522363569319659,0.619666587134106
gene51,110.822408770227,0.346642830555441,0.500766041550655,0.692225114710332,0.48879596912922,0.592183351836152
gene52,64.9172781843874,0.795441112305716,0.391477957722334,2.0318924644792,0.0421645435748871,0.0858365471724305
gene53,356.609387413809,2.96435747369712,0.506591720363749,5.85157110654832,4.86951013835816e-09,5.26668806025776e-08
gene54,7.60713872862101,1.3290343374679,0.776776186401284,1.7109617425647,0.08708817546628,0.155969202315188
gene55,1.16373188166045,0.242747953326315,1.89285919439439,0.128244062762408,0.897955830894013,0.92667510053881
gene56,53.6073941939185,3.12290242453304,0.59460392649529,5.25207164866876,1.5039793172025e-07,1.22342672965358e-06
gene57,41.2880986302099,-0.612724551898727,0.440727731633115,-1.39025640530556,0.16445103078385,0.25737849280318
gene58,17.3920450049295,-1.56679020848375,0.670065450518152,-2.33826442964963,0.0193735350276941,0.0444397675516776
gene59,3.26290557719974,-5.21975836830592,1.63142488784544,-3.19950885094039,0.00137661960240199,0.00435479665073571
gene60,3.00799882631839,-1.7900848336319,1.60484313421521,-1.11542667035011,0.264667625875649,0.374285262012605
gene61,7.34177706454552,-0.17004729131899,1.02314958332331,-0.16619983440413,0.86799968976144,0.905901563007088
gene62,24.7866146874418,3.70034571529993,0.877665171723177,4.216124593431,2.48536480092839e-05,0.000121814335559427
gene63,32.9611139918389,-4.4790553387754,0.638534728613863,-7.01458376194913,2.3063452484707e-12,4.1343374083697e-11
gene64,40.5746502873801,1.03309263428586,0.443221764072898,2.33087072438064,0.0197601774049298,0.0451287200596246
gene65,25.8712575791206,-2.85636908652333,0.552608517630248,-5.16888356837551,2.35496547413277e-07,1.78094263981291e-06
gene66,15.9372711264576,-0.681639369639104,0.679265332281339,-1.00349500739246,0.315622084605947,0.427602768227511
gene67,17.065615472952,-2.30207524759589,0.669035084520089,-3.44088867812846,0.000579807026077881,0.00201527181775005
gene68,273.643103404346,5.765456796981,0.56952705260305,10.1232360616229,NA,NA
gene69,21.6227584975256,-2.96852124876177,0.65894885471522,-4.50493422595701,6.63935038188739e-06,3.72573401140116e-05
gene70,50.6860058375435,-4.14106422195192,0.566111323678922,-7.31492914686967,2.5751723276669e-13,5.13972538800321e-12
gene71,9.38845851323838,-0.964654245816823,0.826930297517738,-1.16654843668505,0.243392777044766,0.349820650600346
gene72,40.1975864411959,-2.88887395398479,0.507844560156145,-5.68850034171196,1.28159855892059e-08,1.26590551534197e-07
gene73,88.05746061067,3.94399098646669,0.653579650828834,6.03444581156274,1.59509143863659e-09,1.87157395466694e-08
gene74,1.8630719574978,1.86937238542993,1.96400271863865,0.951817615978498,0.341189486439925,0.453981337283639
gene75,30.1234526197447,0.55073617306826,0.548734207368591,1.00364833406189,0.315548148496244,0.427602768227511
gene76,81.3341685692658,2.17208288581484,0.390075345391598,5.56836752559758,2.5713701312007e-08,2.45230176059338e-07
gene77,30.4449411416245,-3.06547046132604,0.529588154870778,-5.78840450476848,7.10581270119879e-09,7.43613696730857e-08
gene78,29.358661831386,0.105181458473948,0.598954118506984,0.175608540327153,0.860601492415371,0.901582515863722
gene79,2.5369317326524,2.42434039825321,1.90471615811209,1.27280927813211,0.203085728016734,0.30384387128315
gene80,98.427855454664,-2.6684223827854,0.379939282293306,-7.0232863700717,2.16709396427391e-12,3.95801312720215e-11
gene81,125.165530035189,0.024793327424863,0.393699993640049,0.0629751786268277,0.9497862696653,0.963724432951793
gene82,68.606085736387,0.547053631267457,0.38193875012394,1.43230722488864,0.152055916317534,0.241691505739528
gene83,174.288832388193,2.4539351855726,0.384665877940814,6.37939397876661,1.77790117072128e-10,2.37380459759752e-09
gene84,11.4681142853716,-0.0327269614244619,0.713690904279254,-0.045855931788163,0.963425078540449,0.974975836648278
gene85,13.4828257055994,-2.98880270487682,0.726052040188642,-4.11651305889903,3.84647545142598e-05,0.000179440396962908
gene86,23.5771631186185,1.32855697278942,0.535373850372425,2.48154998953577,0.0130812360442356,0.0317757502906401
gene87,7.77412200557348,1.07410320721471,0.920327062082836,1.16708858346929,0.243174597819491,0.349766732079148
gene88,76.3658660683383,-0.89901444426597,0.380405812637526,-2.36330364678892,0.0181128221157154,0.0420460714820443
gene89,36.3940164586024,0.703962209336439,0.486999477886317,1.44550916644056,0.148314920155994,0.23730387224959
gene90,14.5546603994974,-0.636315570097154,0.734997950662168,-0.865737883383062,0.386633920120724,0.498683057530794
gene91,11.7938615239343,1.43210594276629,0.791012858426448,1.81047112889563,0.0702227576300835,0.130848179761157
gene92,22.8126485404523,-0.702555210548529,0.590897004137186,-1.18896390678843,0.234453870231629,0.340102873113754
gene93,0.457374708441146,-1.32181510997197,3.05381827306962,-0.432840133818217,0.665130914412633,NA
gene94,6.2140615481371,3.54462506004834,2.45484763737857,1.44392874167682,0.148759020821168,0.237621670222592
gene95,24.0297864156347,-0.676785207984259,0.596246009101127,-1.13507712865793,0.256343003514177,0.364643684646177
gene96,2.93842109775357,-2.89083965183168,1.54334889510532,-1.87309535841175,0.0610552182071471,0.117497914959281
gene97,10.4195744276889,1.21459293013248,1.03303690888248,1.17574979140523,0.239694875310482,0.346564061688644
gene98,2.56348547878044,-2.18295694507077,1.42488945084113,-1.53201846205132,0.125517878961338,0.208228460727634
gene99,93.5476416619033,-0.302654606261207,0.403917416639847,-0.749298232245007,0.453677473045629,0.561226573684561
gene100,37.4468957641027,0.595616462642144,0.461431152719533,1.29080245044524,0.196772187884196,0.29738560167354
gene101,30.4990420391705,-3.75958773181574,0.69000780953591,-5.44861620384323,5.07632205156096e-08,4.6139715924047e-07
gene102,43.4237292489857,-2.93856939679934,0.533314597963616,-5.51001117917986,3.58810909747861e-08,3.37212583141679e-07
gene103,0.924207686721224,-2.52246303862611,2.62440001253443,-0.961157989094094,0.336472736080708,0.449869625036085
gene104,14.006271572173,0.366563504931035,0.802744912651051,0.456637593280368,0.647931553628536,0.729723960340224
gene105,12.9748419988993,-3.18889820141288,0.829582345849291,-3.84398030812507,0.000121054723691663,0.000509482489276216
gene106,17.0205871671271,1.21619270062529,0.606532058437827,2.00515815067995,0.0449461424350314,0.0908306176975165
gene107,76.1385430219173,-0.446652034551297,0.368868688033944,-1.21087001700235,0.225945225396841,0.329886844923292
gene108,69.9771019339191,1.58430455000936,0.354621887909302,4.46758816651093,7.91064117326115e-06,4.36324823687566e-05
gene109,31.9150511206425,3.08604003077582,0.704796753374786,4.37862407282511,1.19430940721987e-05,6.31743992452917e-05
gene110,386.705746522641,-0.791869618821374,0.304875292869516,-2.59735582824118,0.00939445485235898,0.0240577573996918
gene111,4.788136165146,1.68088262545089,1.02850293683894,1.63430026813246,0.102195817421509,0.176968785803258
gene112,341.918058056965,1.46332783782678,0.355309347245305,4.11846141727451,3.81410411939955e-05,0.000178360038047283
gene113,12.5588289574299,-1.44652289964685,0.650097798687815,-2.22508506038103,0.0260755284676089,0.0573010478016923
gene114,109.642985334926,-0.238560884444493,0.365291430848083,-0.653070026555606,0.513711134587527,0.612404406749663
gene115,76.4581019814214,2.49247549943202,0.482718758394296,5.16341131577925,2.4248949324304e-07,1.82669127983862e-06
gene116,151.588978059352,1.2222900329625,0.384218040293805,3.18124061022182,0.0014664577923373,0.00460886734734579
gene117,11.0489295729595,2.06010200995828,0.757500384567611,2.71960523311708,0.00653598942656273,0.0175258663847998
gene118,6.1425989216228,0.232639308017902,1.16696247672855,0.199354574510468,0.841985391512169,0.88929826403031
gene119,28.3683850036514,1.71568046718639,0.658284460972716,2.60629039405124,0.00915288252549526,0.0234701729395481
gene120,47.9952485275358,1.34417801714838,0.650096790295519,2.06765828906393,0.0386721667550147,0.0798180328760217
gene121,4.75431510928964,-0.34711652124032,1.3627932291262,-0.254709602177055,0.79894739934426,0.856457455775463
gene122,1.17338843172444,-2.05109331936973,2.32108582925905,-0.883678360151157,0.376869865172856,0.488366840009805
gene123,0.123499765178723,-0.916768733340626,3.35247519753738,-0.273460258263523,0.78449943776353,NA
gene124,0,NA,NA,NA,NA,NA
gene125,294.049542576718,1.82849554447178,0.34542160744021,5.2935181386656,1.19985334749352e-07,1.02331104878743e-06
gene126,0.366193467344836,-2.06196446641724,3.33055174511036,-0.619105969287057,0.535846551162468,NA
gene127,10.4536102681132,-0.587952903184648,0.767879044970383,-0.765684266338229,0.443864191036969,0.551908204141022
gene128,9.54587862077804,-0.75310975825676,0.901981007618473,-0.834950793748106,0.403745414060369,0.514921687497282
gene129,19.8689143725587,-0.0696488317883987,0.636656413951027,-0.109397832586285,0.912886952777568,0.937088621727133
gene130,148.345434335488,0.198023667755261,0.352419012116339,0.56189836798558,0.57418526569208,0.666440452266107
gene131,24.4767490540302,2.58594951382522,0.789744332441528,3.27441351282718,0.00105881545054215,0.00343361258333267
gene132,20.9952258586797,-1.29858958265364,0.567665170559305,-2.28759777770789,0.0221609554409987,0.0501210394086138
gene133,32.5526813874959,1.75934445365716,0.629159296473001,2.79634182236495,0.00516847039650634,0.0142537873043252
gene134,3.8119607051892,-0.590111375953353,1.23036364772408,-0.479623546294576,0.631495100287957,0.716212369160799
gene135,16.9270450113475,-0.292508340550491,0.603876589295825,-0.484384302580073,0.628113156701076,0.713967037973754
gene136,192.57500926027,1.04435893463035,0.337037566597914,3.09864251980038,0.00194409439608899,0.00598822013905398
gene137,12.1702836667719,-0.412341959873701,0.727201613991621,-0.567025639025124,0.570696762425345,0.663186633886835
gene138,3.27011984175573,5.20474667616377,1.5833311021746,3.28721305923656,0.00101184247731697,0.00330899837176631
gene139,4.26582935515037,-1.88964201124392,1.18928189183058,-1.58889328444691,0.112084487600617,0.189871660791682
gene140,23.8855996732547,1.76359468206817,0.649423825844223,2.71562978117653,0.00661498439114801,0.0176997090411029
gene141,13.8720603870182,-3.786651982845,0.797428339201732,-4.74857964871883,2.04850211907614e-06,1.30029511558407e-05
gene142,122.672894594469,0.93779027315853,0.423144404545121,2.21624169688986,0.0266749536135272,0.0583533448539986
gene143,24.0887058204276,-0.407694255717053,0.654158876952022,-0.623234309097291,0.533130558838464,0.628587552930126
gene144,2.4785816823877,-1.11481468168654,1.4834462595684,-0.751503247587069,0.452349847038389,0.559942010144706
gene145,3.24910576349975,-2.20515368587195,1.56281362808165,-1.41101513721682,0.158240150695905,0.249473071455433
gene146,12.5322226864199,1.23399843231121,0.722360905098958,1.7082851848719,0.0875834389109145,0.156711217866479
gene147,9.46744992491364,-2.29014368194613,0.803272507691028,-2.85101713306365,0.00435796212050422,0.0121570816502827
gene148,37.4547176445121,-0.443648542110346,0.520332262163919,-0.852625474855881,0.393867030806188,0.50598976220357
gene149,44.7111715330964,-4.93129268598258,0.604680251776304,-8.15520710573307,3.48582016963783e-16,9.37298312280394e-15
gene150,4.87563844487225,-2.12422917877959,1.10545699191828,-1.92158464264942,0.0546580425175519,0.106956871493047
gene151,0,NA,NA,NA,NA,NA
gene152,18.8232167077386,-4.94322469130066,0.823196096618717,-6.00491755440167,1.91429152438283e-09,2.19293987645276e-08
gene153,11.9145500055737,-0.9840986813413,0.746785975155027,-1.31777873993551,0.187577726847451,0.285945259194224
gene154,27.2578594054651,-1.07527890499635,0.52745235780284,-2.03862754443934,0.0414872140450291,0.0846356653226306
gene155,39.9222227578235,-0.656317527006881,0.571306101045303,-1.14880188712502,0.250637681060957,0.358636031436817
gene156,44.085601632377,0.41320584713119,0.543209328018789,0.760675168517904,0.446851109953364,0.554522601964512
gene157,141.414270052092,-1.31526332075483,0.380123782692667,-3.46009216113223,0.000539990538243526,0.00189387985876715
gene158,1146.31561029579,3.53044286819053,0.336828839360242,10.4814150560745,1.05158378696748e-25,7.54024522803349e-24
gene159,3.57495254228964,1.55663871880581,1.57186797992921,0.990311361184363,0.322021955139189,0.433844471224405
gene160,11.8659294752733,-3.99051720671402,0.852832591116186,-4.67913310101252,2.88090386356573e-06,1.75944160248052e-05
gene161,130.954593388914,1.65401733294897,0.355256681428673,4.6558373689055,3.22666566880728e-06,1.93400146588572e-05
gene162,100.206858326212,0.332089686281852,0.502476919867791,0.660905353362757,0.508673012720462,0.60864706590038
gene163,50.0803278892792,1.63392723784154,0.473673772039271,3.44947796203096,0.000561671574886017,0.00196280896927677
gene164,17.8495464709134,2.70292261639435,0.700750247158937,3.85718396440508,0.000114700836695502,0.000486975482110728
gene165,104.897849444577,1.81295407127197,0.419680206962504,4.31984649548636,1.56137772439299e-05,8.01810948123295e-05
gene166,14.5487767900336,0.089411112988707,0.586429202678106,0.152467020026261,0.878818600501585,0.911786072117401
gene167,10.7896143161122,-3.60186890689048,0.86899637901115,-4.14486066212282,3.40020401613834e-05,0.000160555975005947
gene168,4.6083299622644,-1.25841752722433,1.33209553073343,-0.944690150361412,0.344817087041046,0.458493049801831
gene169,23.5875136074823,2.51019158601266,0.790054584252121,3.17723817575067,0.00148684874366836,0.00466537952632405
gene170,60.0764800271023,-0.770122224799832,0.473520272417961,-1.62637646085841,0.1038695951762,0.179546014518859
gene171,12.1388067334246,-2.10629732460794,0.701589686864129,-3.00217828745798,0.00268055134814986,0.00795942854297259
gene172,2.86611669032905,-1.39595772777944,1.29854889854112,-1.07501360121883,0.282368638938232,0.394491521282681
gene173,127.956728907004,3.55338689375867,0.539046329875292,6.59198791796012,4.33975920501891e-11,6.36498016736107e-10
gene174,17.5852863579062,3.17307171528355,0.838473159839205,3.78434500621589,0.000154113914724476,0.000632128260395309
gene175,86.7227102270882,-4.72054178694216,0.533028693987362,-8.85607442937036,8.28815508842407e-19,3.08574389445942e-17
gene176,230.349829743237,1.6050068714125,0.280817537617289,5.71547947122833,1.09395127870239e-08,1.09735216350665e-07
gene177,89.9752742328595,0.974786803201401,0.388229392575954,2.51085266041698,0.0120439954395486,0.0297412948609261
gene178,134.277507434555,-1.31385697726339,0.395404871504015,-3.32281434031357,0.000891142043099448,0.00298486331391095
gene179,7.09997869684797,-0.949048400316294,0.851984968520789,-1.11392622567511,0.265310837423453,0.374921008212997
gene180,1.65348404314426,-3.43579077503113,2.05524092279323,-1.67172166383376,0.0945792201845082,0.166610891971982
gene181,170.625014521781,1.07009794621524,0.50860204988604,2.10399849244613,0.0353785785148708,0.0740464086538268
gene182,205.62756105014,1.84614618564831,0.381553381056786,4.83850039681224,1.30822434983758e-06,8.76374512555556e-06
gene183,32.4119606818827,-3.40693908645397,0.560838196775864,-6.07472726722202,1.24198624132513e-09,1.4842502242009e-08
gene184,17.3845943502922,0.395518674684558,0.592401827522507,0.667652691651312,0.504355314775576,0.606479434413363
gene185,94.3828785582527,3.11162108843573,0.641397792061073,4.85131244128051,1.22647159540603e-06,8.27334149374942e-06
gene186,2430.9863582883,1.91976191587502,0.444315183486028,4.32072093690983,1.55520253834514e-05,8.00763860169202e-05
gene187,360.535272603507,2.16654747445351,0.460367080098907,4.70613032102131,2.52463161364074e-06,1.55658815414283e-05
gene188,12.1518055438726,-1.43777441614561,0.721456052934423,-1.99287872116072,0.0462747289182335,0.0931266893822246
gene189,13.3008672736929,-1.73340370953868,0.852826524372071,-2.03253963145081,0.0420990558970136,0.0857934444385455
gene190,9.8895973864829,-1.2778868125747,0.923869593391544,-1.3831895991766,0.16660673801995,0.26054171632199
gene191,34.8952724656432,2.00655555264202,0.600650032027359,3.34064004936343,0.000835855123699267,0.00280940194354476
gene192,760.522715684231,2.03733213987488,0.376418197812046,5.41241669960962,6.2179783130599e-08,5.4968063991251e-07
gene193,587.9674578203,2.49478624037343,0.357694424819086,6.97462992786436,3.06677007313857e-12,5.39751532872387e-11
gene194,51.44526995747,0.560732714897162,0.586307736937944,0.956379524898734,0.338880525330233,0.452463928992643
gene195,26.6680508662581,0.00768932794718419,0.48471683844421,0.0158635461723685,0.987343252281228,0.992469645076042
gene196,1.51233283034979,-2.45861730772819,2.27038134886224,-1.08290940152423,0.278848638464254,0.390065725481788
gene197,0.450633566341687,-1.31381000345556,3.32757649613684,-0.394824883809835,0.692972129172498,NA
gene198,23.0087320338644,-0.938763250022516,0.60058606784996,-1.56307863314778,0.11803410064345,0.197545136808875
gene199,4.57280101980421,0.916406197133569,1.08441926497022,0.845066319583259,0.398073811821955,0.51031143096099
gene200,41.8392358065582,-2.73074674950532,0.537765115115478,-5.07795443168329,3.81520165212379e-07,2.76637842640886e-06
gene201,24.3718262101345,-0.691413683317867,0.516113308497816,-1.33965482372519,0.180357591180481,0.277120870258263
gene202,7.47587116814848,-1.90813423742573,0.923508258890516,-2.06617993835607,0.0388114924041798,0.0800202867885965
gene203,32.3940674920068,0.475974121046224,0.60773830427395,0.78318927357205,0.433515972846294,0.542876405841155
gene204,8.73327954879379,-1.81200876117105,0.808594026919503,-2.24093760384832,0.0250301170164087,0.0554442866633493
gene205,4.41299176115811,-1.02519384683531,1.2716195923687,-0.806211112967865,0.420121132067563,0.53125702918537
gene206,0.899461618868145,-0.800877020557781,2.63434122239919,-0.304014154942462,0.761117107169806,0.822861189016776
gene207,12.0101780219967,1.07362774187912,0.874908531134725,1.22713141279656,0.219773202941597,0.32405249116141
gene208,14.8763561131808,-2.28457146104043,0.650830245057988,-3.51024169265041,0.000447699554165938,0.0016222031264009
gene209,12.6532849727902,-1.94091284102374,0.755525041650763,-2.56895898087375,0.0102004530863738,0.0258144799676075
gene210,2.32616169743882,-0.456572339465067,1.84347676560741,-0.247669158615422,0.804390396375534,0.861815056659122
gene211,10.5192646578836,0.433200409421955,0.75279087858042,0.575459163690805,0.564980801038475,0.658124446937719
gene212,6.53171547067567,-0.399868794130977,0.972890844577043,-0.411010953962483,0.681064502592731,0.759030314600036
gene213,232.647127654986,0.883568125823891,0.347665048597273,2.54143500875003,0.0110398468626653,0.0275072632253797
gene214,9.74182554472234,1.67038801509887,0.920693181799992,1.81427216809969,0.0696358342345488,0.130054170773918
gene215,29.0847865044943,0.852129522336818,0.538024029574244,1.58381313007736,0.113236250446176,0.190962875316896
gene216,20.3435508604404,2.80887446580915,0.737523180704095,3.80852363599959,0.000139798985223037,0.000580795784102576
gene217,8.56096317262862,-0.129536896036648,0.726806093322819,-0.178227586734214,0.858544245470102,0.900401765563444
gene218,113.789110913634,-0.475177373225111,0.397876855768916,-1.19428251815956,0.232367473657158,0.33798905259223
gene219,7.63903766485212,-1.56892806539867,0.854045252096683,-1.83705495879398,0.0662017824709593,0.124918763025124
gene220,1.60614257715155,-1.36645735011829,1.89359407051689,-0.721621054582881,0.47052749083894,0.57554064567003
gene221,105.725708922385,-0.158856948099516,0.404248285846119,-0.392968761183533,0.694342554123668,0.770342226236917
gene222,54.191823241961,-1.66313539637945,0.526163693096223,-3.16087069138635,0.00157298311780868,0.00491970164148239
gene223,4.7090938517295,-1.48968828285466,1.22823717336791,-1.21286695693295,0.225180690735047,0.32901873000985
gene224,25.5240276705493,-0.512413064103457,0.545788909401744,-0.938848436229913,0.347808566463409,0.460572766534309
gene225,68.7183739561643,0.0989277190786524,0.516678726815776,0.191468535366902,0.8481585296215,0.89484191463064
gene226,39.6359034971166,-2.48345114356678,0.471766586890826,-5.26415225786537,1.40837697703983e-07,1.17022224358331e-06
gene227,53.6175322401277,1.0989467433016,0.431357434614144,2.54764762379632,0.0108451956341759,0.0270919983842124
gene228,31.3523716810828,1.94513235228513,0.675379583506246,2.88005797004839,0.00397602056835536,0.0112209560063207
gene229,75.5087847808242,0.699909138846294,0.418958952819117,1.67059119786485,0.0948024522813463,0.166700769860751
gene230,21.6203456011888,2.69271463394561,0.818278623126,3.29070631670527,0.000999361874350472,0.00327926201481782
gene231,43.7107736811361,0.0256961064329271,0.460595660305025,0.0557888591827158,0.955510010206527,0.969024295316834
gene232,16.936840861815,-1.72415958919328,0.680913521463221,-2.53212711283544,0.0113372883530216,0.0281397310916024
gene233,5.95148980685208,-2.24102347830178,1.14910625596798,-1.95023172719045,0.0511485058551463,0.101354664621866
gene234,7.21012841047214,-1.06173123995642,0.854696753661379,-1.24223151124435,0.214151156478977,0.317942207778604
gene235,2.64114935672898,-1.87823004162766,1.47496520400104,-1.27340633971074,0.202873888886946,0.303783114273875
gene236,29.6378475569778,0.455224052011104,0.550298183664339,0.827231609197485,0.408105798890205,0.518093656820615
gene237,9.42585081900156,0.781715549664088,0.856976281475473,0.912178745855361,0.361674630536892,0.47374971902532
gene238,27.4892148759094,1.53371289035651,0.585590404819549,2.61908815058048,0.00881651615562178,0.0227280629524418
gene239,9.06751750774288,4.89967878397289,1.19046477071802,4.11576965945636,3.8588953866897e-05,0.000179587054534405
gene240,11.2828960550221,-1.07184747847013,0.788912187990504,-1.35863977612047,0.174260764421808,0.269463929649058
gene241,11.9503949416631,-5.03582794286177,1.0973704125954,-4.58899555251495,4.4538391736702e-06,2.6050249668355e-05
gene242,269.260092631159,2.36134014019966,0.313178156478596,7.53992604960318,4.70238041195141e-14,1.05858238110906e-12
gene243,197.742250782298,-3.41488964566175,0.417058581253111,-8.18803352613256,2.65528865659711e-16,7.24033639320001e-15
gene244,33.6137680168619,1.40388836274304,0.643731728946939,2.1808593543146,0.0291938208467687,0.0630091830093023
gene245,0.495238083301432,1.49500378004809,3.17446223397288,0.470947099023155,0.637678512732806,NA
gene246,21.3576745699441,-3.04038152132787,0.67372028676123,-4.51282465597685,6.39699065973508e-06,3.61066294963473e-05
gene247,48.5539521331063,-2.36953127508872,0.460993738834473,-5.14005088459463,2.74664076697585e-07,2.06104516467645e-06
gene248,840.089641859924,4.29918680440733,0.404628584947503,10.6250199920134,2.27963319463497e-26,1.83890411033888e-24
gene249,0.838591406791915,0.762368223364231,2.47281329283521,0.308299953568325,0.75785410137148,0.82058475405771
gene250,5.4443958269334,1.64142601779117,1.03881202694614,1.5800991663685,0.114084158204156,0.191829130878303
gene251,2.96713657157637,-1.23650401201843,1.49045501722186,-0.829615116008809,0.406756427573573,0.517553870893973
gene252,65.3083302665421,4.56187198235038,0.698003259453102,6.53560269320904,NA,NA
gene253,1.28863529605374,-0.0377002440071456,1.83421834571073,-0.02055384741697,0.983601557105154,0.990250969607685
gene254,27.4402392192395,-0.515537661598036,0.529538433044397,-0.973560424375871,0.330274844507649,0.443113027697026
gene255,12.4509727654948,0.982977232979121,0.612808233278411,1.60405356781905,0.108702245441293,0.185743642695801
gene256,14.20401679791,-3.49133561678307,0.784707532056355,-4.44921894356475,8.61831271473836e-06,4.71329192534844e-05
