,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene77,3.18414201354348,-2.36680347931324,1.81829818890631,-1.30165860239725,0.193033117133039,0.291122094419416
gene78,0.208261821540702,-1.62552631222677,4.0804728567969,-0.39836714255288,0.690359574368668,NA
gene79,5.09126555023721,-1.3759305472097,1.51411973583518,-0.908732985011082,0.363491088364295,0.477450456608236
gene80,29.8531714048112,1.19931004495533,0.773594908535389,1.5503075727656,0.121067710599109,0.196129691170557
gene81,7.67432713613979,-1.5472209385817,1.23727959154407,-1.25050227059095,0.211116126398677,0.309743207335116
gene82,36.4885566799045,-1.50854967943603,0.651417206597186,-2.31579648826941,0.0205693830734223,0.0450916194876771
gene83,12.8447336021634,0.674213466000456,0.942307822197182,0.715491742845125,0.474305241265093,0.575920917563611
gene84,41.0703318641975,-4.66395096319451,0.774974977372227,-6.01819555388609,1.76372048581649e-09,1.72238911484777e-08
gene85,47.4211297052073,-1.02389137868674,0.601625518599182,-1.70187491559659,0.0887788190020983,0.152058171048528
gene86,320.611449653283,0.150673666347218,0.540588532286859,0.278721536525795,0.780458533465986,0.845243113681268
gene87,11.4757526121572,-1.85859749383194,1.09844277027094,-1.69202942941989,0.0906403625258944,0.154701373793098
gene88,21.0243766770918,-1.38338536911785,0.86427041495069,-1.6006395049364,0.109456787122035,0.180938770548671
gene89,217.701257635588,2.52977936259819,0.595598379468773,4.24745843810817,2.16209257737279e-05,0.000102908408852492
gene90,23.6973271918959,-4.45151676624062,1.04948017413115,-4.24163969550542,2.21892709910607e-05,0.000105209616601517
gene91,32.2574704861715,-0.136907228827538,0.755349616159804,-0.181250146817541,0.856171234902117,0.906040762465822
gene92,6.20660841966814,0.0349828774904747,1.28424438017681,0.0272400471673923,0.97826827452593,0.986922795947896
gene93,166.973373135913,-0.0386224472295822,0.53009135891034,-0.0728599826810511,0.941917538462805,0.965763552094775
gene94,319.125998870613,0.648772622176695,0.507986085785715,1.27714644225584,0.201550551187655,0.299977502551817
gene95,657.671265748197,4.51151084300821,0.494613165230898,9.1212914660331,7.42343577569324e-20,2.40519319132461e-18
gene96,30.3112898228533,0.787188220098411,0.750980393248122,1.04821407745904,0.294539986063972,0.403229389372085
gene97,4.08900498742554,-5.8329995590515,1.99727598875747,-2.92047748627884,0.00349495448438505,0.0096785576217655
gene98,12.3761665368434,2.33101775342954,1.16343856076716,2.00355896051141,0.0451173257491372,0.0869257495107261
gene99,59.8651304047788,0.626645035062359,0.549672599904926,1.14003324009737,0.254272453045529,0.357933127241498
gene100,20.0954034928388,-2.44165324590819,0.810191368400857,-3.01367472073603,0.00258104373509194,0.00744443474928595
gene101,2.0499418546273,0.0139476706512184,2.13226288388504,0.0065412528429916,0.994780872567623,0.995292854488657
gene102,138.336339869049,3.04953023823668,0.673622865983992,4.52705867367208,5.98103377602774e-06,3.19426639027415e-05
gene103,1.79055903720776,-3.56713085555274,2.68994278403736,-1.32609915598235,0.184806855679667,0.281949511684546
gene104,96.7422156655168,2.20293352912405,0.529678075692468,4.15900455431172,3.19637527154827e-05,0.000145521159903743
gene105,48.3276495483934,1.05273397492326,0.652751917952234,1.61276274488143,0.10679606290761,0.177749611551708
gene106,49.4338941117283,3.29960407785863,0.743379064424381,4.43865617928534,9.05222866411088e-06,4.69267533947508e-05
gene107,57.6915361106319,1.9363577210368,0.595408355950465,3.25215073266102,0.00114535264409351,0.00362632824123417
gene108,98.7378099551129,1.28355955037726,0.652503292586399,1.9671311470161,0.0491680932598776,0.0924398194363657
gene109,9.78243765497996,0.0870211356601079,1.02655209751752,0.084770306222693,0.932444000745108,0.958578073743252
gene110,1.44582993140709,-4.33195417564277,2.77910752411157,-1.5587573125756,0.119053831115796,0.193350582864751
gene111,20.7919606046902,-4.44558060466225,0.957864068298092,-4.64113933468769,3.46493376154972e-06,1.95809047455019e-05
gene112,91.0243423105552,2.00177372724065,0.567311204888994,3.52852845138558,0.000417877023928596,0.00145582963175124
gene113,48.7710941337929,1.02166454718146,0.559289390520052,1.82671898394403,0.0677420324228089,0.121710268974067
gene114,5.78332803307573,-0.825728521114149,1.252695829262,-0.659161227989884,0.509792241450776,0.610243914643047
gene115,3.9228884371003,-5.7720934057668,2.08572813626858,-2.76742366629489,0.00565012754416624,0.0147831062528387
gene116,210.414861892276,0.876597777448087,0.500224561096408,1.75240850934375,0.0797035892951132,0.13933792948714
gene117,46.5684544449576,0.647587017265064,0.650727361304519,0.995174101741842,0.319651595364326,0.431043547646896
gene118,18.479796186359,-0.517026864962213,0.892869342447569,-0.579062176717725,0.562547220140149,0.652890624449224
gene119,47.6176963397807,-1.86725638602515,0.614233572105198,-3.03997773945406,0.00236595635110144,0.00685457398888404
gene120,157.195560086977,4.6058813990281,0.617827496879505,7.45496343605824,8.98927566246035e-14,1.43238949900188e-12
gene121,25.9885689537023,-1.95619424938571,0.850519666434267,-2.29999884375031,0.0214482855496961,0.0467962593811551
gene122,0.388318361523927,1.77258141134858,3.99495114986858,0.443705403358159,0.657255588379135,NA
gene123,5.14271062233261,0.345861531010923,1.31267293411387,0.263478831643924,0.792181537208547,0.855081015176799
gene124,21.9923161673668,-7.28871686113269,1.42474272377275,-5.11581265832471,3.12393006804436e-07,2.1689000186708e-06
gene125,5.85517246877014,-2.43100625146167,1.30085368971182,-1.86877761172374,0.0616537609081867,0.112118719556141
gene126,37.0734567077549,0.82815237060786,0.631016181704167,1.31241067126249,0.189381608241685,0.287398787214548
gene127,6.1164014206495,-3.41850756213125,1.44212772774094,-2.37046101837752,0.0177659172506089,0.0394257341725842
gene128,11.1501012615729,-4.78247062658152,1.30518719107003,-3.66420285098012,0.000248110096420445,0.000913496264093457
gene129,16.9252503448471,3.02178928040269,1.0563459332683,2.86060577812174,0.0042283247110023,0.0114323549905264
gene130,207.449819702934,3.11585520330681,0.547095521511312,5.69526724455628,1.2317882365924e-08,1.05488825195402e-07
gene131,31.5560253290791,-3.2549129482071,0.778609557376981,-4.18041740865912,2.90974483163665e-05,0.000134041325893404
gene132,31.4189731935922,-4.53358060656833,0.806117041184437,-5.62397316388087,1.86614653354784e-08,1.57047136849221e-07
gene133,76.3334315768037,-2.46836699441913,0.523195465326983,-4.71786771484433,2.38329373333201e-06,1.37481395180933e-05
gene134,356.195961451239,3.69438572954343,0.44610897319859,8.28135265483404,1.21783952469916e-16,2.60162641320348e-15
gene135,22.7649253481489,3.04330388409378,0.975605370911603,3.11940050232619,0.00181219453568044,0.00541153022636371
gene136,8.38971788833552,-1.48884568888962,1.05064357582367,-1.41707970538193,0.156459625342766,0.243911396685115
gene137,34.9517336291742,2.33671205896332,0.674545796686005,3.46412663223672,0.000531956029513199,0.00182063824185503
gene138,52.6185631648423,0.866814243310764,0.70646303656171,1.22697748990445,0.219831051533393,0.320113531221659
gene139,3.52925193019307,-2.12807297166571,1.72567023466746,-1.23318634633331,0.217506248222669,0.317377874871771
gene140,8.70173749631186,-1.66715003229533,1.08724658758031,-1.53336883402468,0.125185003240441,0.201504522802491
gene141,62.0852379238816,2.19878497329651,0.673857555211419,3.2629818517159,0.00110246579551131,0.0035019501739771
gene142,4.91545523637699,-6.09839480882218,1.8715728375495,-3.25843306040228,0.00112029302840535,0.00355277267083197
gene143,927.86763342996,4.21137930731746,0.52890097131568,7.96251006467496,1.68583894311496e-15,3.12121038610997e-14
gene144,1275.37421354027,5.49953498902322,0.443544030691649,12.3990733917609,2.64362898136845e-35,2.56960736989013e-33
gene145,210.657966927545,-1.69639115724794,0.43761492072861,-3.87644725281196,0.000105992774473396,0.000430166917695786
gene146,213.58066752113,3.80716107755554,0.576598357676303,6.60279556275262,4.03475777215229e-11,4.96428424624307e-10
gene147,69.7191502688616,3.52319209663522,0.720430074614755,4.89040119336942,1.00630662369279e-06,6.37218265947489e-06
gene148,179.749817652803,-0.344267821966828,0.472213434312232,-0.729051308055745,0.465970277885674,0.5689988820413
gene149,67.8098053767074,-0.642227511982146,0.574771838420052,-1.11736078397215,0.26384009565022,0.369528203129704
gene150,0,NA,NA,NA,NA,NA
gene151,30.9231930689629,-1.35897391990227,0.668795349818709,-2.03197274064576,0.0421564156441481,0.0820341061183422
gene152,16.603489888608,-3.55539178022169,0.959075776985758,-3.70710205130589,0.000209644478822513,0.000789823385331329
gene153,31.1097655969274,-1.76381005897497,0.749895715049981,-2.3520737931639,0.0186690708534643,0.041241674703562
gene154,3.66563600916678,-0.013285448192161,1.54728860746133,-0.00858627674765778,0.993149226526273,0.995292854488657
gene155,119.266701062655,0.464234924661126,0.551135709615242,0.842324161838863,0.399606530137653,0.512979583554031
gene156,242.057140706317,1.69209937103361,0.525206988123777,3.22177619356967,0.00127398607410223,0.00399194810245047
gene157,146.059022476704,0.30314705016254,0.522623244479445,0.580048923129103,0.56188162646937,0.652656260125712
gene158,51.5503003268867,-2.30507065875665,0.693031509781031,-3.32606905490481,0.000880801042322903,0.00286461805612767
gene159,87.8725007486805,-1.57171905577231,0.521817428403097,-3.01200950796565,0.00259524468648469,0.00747430469707592
gene160,2.88570358758962,-5.32926013496652,2.16755306958493,-2.45865266680046,0.0139459468039728,0.0319704252204282
gene161,5722.0765905409,5.57128754986831,0.44495602901079,12.5209845167267,5.73197099463116e-36,6.55467741974293e-34
gene162,5.40454713961977,0.0100100203367793,1.39832514340078,0.00715857852089723,0.994288329503583,0.995292854488657
gene163,142.733584703718,2.21502207353365,0.567996847704174,3.89970839184531,9.63086130510566e-05,0.000395018855716014
gene164,164.500967339042,1.23682187086291,0.526095301774704,2.35094642869966,0.0187257296266169,0.0413198846698562
gene165,10.9139859982079,-2.32082893470979,1.03415190792158,-2.24418571095047,0.024820455018465,0.0529067593814649
gene166,3.43142068097457,-4.56226548511854,1.97509307712605,-2.30989898043543,0.0208937475362133,0.0456889147473551
gene167,84.4352522559176,-1.11417897981451,0.4859440664465,-2.29281322017577,0.0218587605771239,0.047372832287546
gene168,418.948986327952,4.85217371751591,0.516496327040088,9.3944012057598,5.75441975384427e-21,1.9976057145488e-19
gene169,6.91519957835521,-2.96359949578004,1.37536982028216,-2.15476554165778,0.0311801860010563,0.0642781352980418
gene170,2.60833856413513,-0.311834220155124,1.95032878758139,-0.159888026132164,0.872969280934822,0.918258527110009
gene171,4.53855775594398,-3.41334827851493,1.81164887343936,-1.88411139076569,0.0595499097765618,0.108699553620316
gene172,46.2043240744215,1.9829272329721,0.793849667699925,2.4978623959337,0.0124944683166332,0.0291587591927189
gene173,93.0193074926287,1.36621682888402,0.499556195983642,2.73486114248648,0.00624065958066463,0.0160474103502805
gene174,815.165071160453,-4.25374308594094,0.447231353062684,-9.51128103343134,1.88328866041399e-21,7.04060222277844e-20
gene175,3.50389201500036,-5.60930384454423,2.03560264276436,-2.7555986255386,0.00585848393002612,0.0152666122787812
gene176,5.22615821054563,-4.26617710202284,1.72549949661014,-2.47243022116439,0.0134197909010292,0.0310169909188147
gene177,1.45074436309609,3.67247149998853,3.03011940844062,1.21198903573192,0.225516577697016,0.325237241814333
gene178,22.3635789572429,3.15048713397725,0.867812380371796,3.63037818454202,0.000283006248245085,0.00102260993789674
gene179,4689.42473649509,9.46428555414594,1.1038964988288,8.57352619941019,1.00363686207421e-17,2.53385722061333e-16
gene180,81.5408818312337,-1.04270118091225,0.536115077600868,-1.94492045547082,0.0517845526868132,0.0967972792530432
gene181,13.4067107358934,-0.480310199148437,0.865131078317751,-0.555187775802022,0.578766229323067,0.668124435750619
gene182,2.59053086838501,-4.13677519088051,2.17103855471813,-1.90543607891735,0.0567234090914076,0.104620784889655
gene183,28.317621732349,-1.43301532386699,0.687062861015614,-2.08571210172634,0.0370047095668598,0.0737816978440774
gene184,23.2249982580251,0.279602450528668,0.806616521261558,0.346636156288203,0.728864679333724,0.800063769974455
gene185,57.7221361614555,-6.45714285972862,0.843891995749277,-7.65162235481975,1.98459350641599e-14,3.29747844142965e-13
gene186,5.25175528793456,-5.19514009530627,1.8621360949808,-2.78988206571434,0.00527272439688098,0.0139079731716915
gene187,1.95847947442843,-1.49354476956903,2.3356680893534,-0.639450774866947,0.522529726860461,0.621283051386383
gene188,5.95294916493743,-2.72785942884847,1.33577918519497,-2.04214847714542,0.0411368054560167,0.0806148687565488
gene189,16.9991313910121,-6.91523554626155,1.4347090030368,-4.81995689134471,1.43589245411184e-06,8.83346497086524e-06
gene190,26.5817713575128,-0.330858804602625,0.742239750154216,-0.445757323740587,0.65577255193074,0.736465534923951
gene191,2744.81578439334,4.39775019062259,0.482097209877354,9.12212329903627,7.3666652932491e-20,2.40519319132461e-18
gene192,12.1820652936047,1.29804146597399,1.01707104263159,1.27625447148256,0.201865578709711,0.300020401385075
gene193,0.787217391303346,2.790789816018,3.81294274059703,0.731925446008934,0.464214073924889,0.567210659780003
gene194,96.4947133355605,3.33634665309274,0.838340636423436,3.97970288942022,6.90014500812498e-05,0.000290973576915292
gene195,1.77995744165437,-3.56130472152372,2.43210952121668,-1.46428632857872,0.143115731029176,0.226745705884856
gene196,30.6098108803833,1.11189727850093,0.681634833919329,1.63122132727231,0.102843626703021,0.172500440302565
gene197,144.517192269528,0.616825939199115,0.49325038917997,1.25053310190913,0.211104871061825,0.309743207335116
gene198,8.47706910710536,-6.88358754066773,1.64136662663263,-4.19381473278147,2.74302041575721e-05,0.000127876059669832
gene199,21.6501403396375,-3.04353390099138,0.789827308423179,-3.85341690333237,0.000116480806760769,0.000464966505837648
gene200,34.4368869668496,1.40522250860175,0.702621324339374,1.99997133580166,0.0455033592006266,0.0874481944678987
gene201,1.67277830960054,-0.662603208780259,2.22707773127093,-0.297521365992974,0.766068498409204,0.831664323334924
gene202,8.13002406150418,-1.31514859697402,1.15536363382401,-1.13829841832667,0.254995894232201,0.358432406643094
gene203,57.8742093443894,0.142730661793946,0.68430880333438,0.208576392848482,0.834778941017918,0.889378187758949
gene204,30.145285269011,-0.388010461321983,0.665920868912063,-0.582667520175315,0.560117142175217,0.651626405977631
gene205,60.0773696084509,-2.40931271231388,0.613708562715778,-3.92582547920174,8.64328081407447e-05,0.000358377403985094
gene206,9.04958873068676,-0.834427630377718,1.05155718353604,-0.793516171485622,0.427477151224614,0.538571342826085
gene207,20.0046489471215,-1.11723135835744,0.971494909625441,-1.15001257061469,0.250138693820753,0.353136979511651
gene208,26.1085641127782,-2.10629900664231,0.73453821627894,-2.86751452812422,0.00413709809511911,0.0112012795221609
gene209,37.4174137296999,4.09116978066628,0.95694519213537,4.27523939123103,1.90932025190753e-05,9.14216396479863e-05
gene210,39.519504294355,-2.0872056978292,0.631851949957173,-3.30331448367085,0.000955491673745854,0.00307529108238732
gene211,86.4437987826036,2.41918765804521,0.526494383709171,4.59489736813894,4.32962314142641e-06,2.39113278037868e-05
gene212,93.855917967519,1.48654293334793,0.625682119303919,2.37587568428794,0.0175073601001834,0.039030169764629
gene213,67.2874101209477,3.30722865539682,0.626186143895794,5.28154237783196,1.28100843198951e-07,9.54130418309428e-07
gene214,15.1620432109755,-4.19941852628208,1.02122612430671,-4.1121338617664,3.92018876849459e-05,0.000173201067408034
gene215,1.28857995445735,-1.99791580286023,2.7509825220714,-0.726255360341536,0.467682239627998,0.5700385240193
gene216,1.24416514707776,-4.11486581046468,3.22861051118825,-1.27450053086467,0.202486084638546,0.300480911839993
gene217,30.3552712084604,-0.0369940743085567,0.767773070199116,-0.048183604953691,0.961569916361965,0.977360760055568
gene218,14.4604924068175,-7.65423034498338,1.55331676683203,-4.92766865614546,8.32165827900576e-07,5.37451949979641e-06
gene219,509.934366218812,-1.3492690112357,0.50937391149759,-2.64887733898419,0.00807596372897938,0.0199234435141319
gene220,26.4226314694224,-1.94291125052483,0.740424758778467,-2.62404954384587,0.00868911447423253,0.0212741039520252
gene221,12.5306652274084,-0.543211964003504,0.922621721869784,-0.588769970538555,0.556015592823063,0.648796105911185
gene222,2.45758676789916,-2.4168187748383,2.39662767925569,-1.00842479445488,0.313250574818966,0.424066237777208
gene223,92.7137216560872,1.31289630117382,0.637923247061,2.05807878490478,0.0395825711637926,0.0779620246630322
gene224,16.8771870553613,-3.93190360738811,0.951528301654481,-4.13219827571231,3.59310261715978e-05,0.000160944504326235
gene225,16.1061180852487,-1.69799574146637,0.896304434819772,-1.89444085681424,0.058166517676793,0.106675198456307
gene226,5.6211947471749,0.144236622338327,1.48025222274322,0.097440571358188,0.922376526718888,0.95415198096422
gene227,1688.61803786632,3.82209402014456,0.508253998795154,7.52004712054417,5.47565038873626e-14,8.79724326917627e-13
gene228,10.1031010183144,-3.57410176344043,1.22480723772183,-2.91809327489634,0.00352178984795185,0.00973877590955675
gene229,56.6366382526854,1.05055530024753,0.654466476202265,1.60520872870936,0.10844787717452,0.180190318997664
gene230,15.0826089230957,-0.342429157464809,0.935128931006449,-0.366183898402398,0.714227856263886,0.788449149674614
gene231,265.407830637022,-2.4918936792303,0.450660258077089,-5.52942850976675,3.21275693778233e-08,2.58082623431771e-07
gene232,122.586571856416,3.5025722957575,1.38594774865233,2.52720371252331,0.0114974790948425,0.027092241648938
gene233,10.355189925316,-0.440193613519888,0.990877642207628,-0.444246186178101,0.65686460340076,0.737266044463671
gene234,3.05178934928414,1.43952200811647,1.86719134514554,0.770955805819815,0.440733127372564,0.547129952755913
gene235,10.7284402910872,-4.73498321979617,1.29380987405491,-3.65972104151309,0.000252489964164991,0.000926114132710837
gene236,415.667662174561,5.63239208245003,0.558733160627388,10.0806475780416,6.72812192843886e-24,3.26986725722129e-22
gene237,0.46714072922332,0.226134281683509,4.03829747145122,0.055997430422639,0.955343854176818,NA
gene238,9.56169337561728,-1.61159800708488,1.05897174651953,-1.52185175136319,0.128046230935166,0.204705487613456
gene239,2.57803272683915,-1.96287353276721,2.09627028432482,-0.936364717586708,0.349085437343178,0.46442849860907
gene240,345.578487733431,3.05938701726885,0.464759462530745,6.58273206662567,4.61881063092949e-11,5.61185491657933e-10
gene241,0.40571207874849,-2.50186809725203,4.0395140913824,-0.619348773306505,0.535686620239466,NA
gene242,30.0477427481915,-3.10953464225328,0.69776493527792,-4.4564214752562,8.33391075733414e-06,4.34346448049801e-05
gene243,8.18525261374119,-0.03697042766857,1.14997065677895,-0.0321490182820174,0.974353212656814,0.983970205405115
gene244,45.6025236963523,1.58710406371445,0.834130159759313,1.90270552520533,0.0570789805884562,0.105003065581453
gene245,2187.26384801838,6.21690158054911,0.497439815363487,12.4977964942479,7.67492222449881e-36,7.85265726548721e-34
gene246,33.39344744205,1.75873786081623,0.786466171849822,2.23625366705799,0.0253351595845411,0.0538268308550251
gene247,30.2033426324569,-1.46449406101315,0.761813124383528,-1.92237966784603,0.0545580020455871,0.101106535726045
gene248,1.13594624277597,-0.254804320379781,2.84921322697453,-0.0894297127247119,0.928740410729408,0.956287795793416
gene249,42.135411476322,-2.78331206699817,0.655336890932848,-4.24714693390179,2.16509975414964e-05,0.000102908408852492
gene250,73.4895992539384,1.2687710930941,0.673069771691627,1.88505136682234,0.0594229030998088,0.108569665062057
gene251,350.089668862242,-4.38854315168241,0.464213800246898,-9.45371109033878,3.27025970477018e-21,1.17729349371727e-19
gene252,13.8393709762588,-7.59093476095786,1.64424445906564,-4.61667042215334,3.89945810646198e-06,2.16587044541774e-05
gene253,46.0232843651346,3.19693518619304,0.659223110137937,4.84954962444218,1.23742110342827e-06,7.73487660792465e-06
gene254,0.202856039374245,-1.62552631222677,4.0804728567969,-0.39836714255288,0.690359574368668,NA
